tournament,year,match_name,match_date,country_name,stadium_name,stadium_wikipedia_link,stadium_capacity,city_name,city_wikipedia_link
FIFA Women's World Cup,2003,North Korea vs United States,2003-09-28,United States,Columbus Crew Stadium,https://en.wikipedia.org/wiki/Mapfre_Stadium,23000,Columbus,"https://en.wikipedia.org/wiki/Columbus,_Ohio"
FIFA Women's World Cup,2003,Sweden vs Nigeria,2003-09-28,United States,Columbus Crew Stadium,https://en.wikipedia.org/wiki/Mapfre_Stadium,23000,Columbus,"https://en.wikipedia.org/wiki/Columbus,_Ohio"
FIFA Women's World Cup,2003,Brazil vs Sweden,2003-10-01,United States,Gillette Stadium,https://en.wikipedia.org/wiki/Gillette_Stadium,68000,Foxborough,"https://en.wikipedia.org/wiki/Foxborough,_Massachusetts"
FIFA Women's World Cup,2003,United States vs Norway,2003-10-01,United States,Gillette Stadium,https://en.wikipedia.org/wiki/Gillette_Stadium,68000,Foxborough,"https://en.wikipedia.org/wiki/Foxborough,_Massachusetts"
FIFA Women's World Cup,2003,China vs Canada,2003-10-02,United States,PGE Park,https://en.wikipedia.org/wiki/Providence_Park,28000,Portland,"https://en.wikipedia.org/wiki/Portland,_Oregon"
FIFA Women's World Cup,2003,Germany vs Russia,2003-10-02,United States,PGE Park,https://en.wikipedia.org/wiki/Providence_Park,28000,Portland,"https://en.wikipedia.org/wiki/Portland,_Oregon"
FIFA Women's World Cup,2003,Sweden vs Canada,2003-10-05,United States,PGE Park,https://en.wikipedia.org/wiki/Providence_Park,28000,Portland,"https://en.wikipedia.org/wiki/Portland,_Oregon"
FIFA Women's World Cup,2003,United States vs Germany,2003-10-05,United States,PGE Park,https://en.wikipedia.org/wiki/Providence_Park,28000,Portland,"https://en.wikipedia.org/wiki/Portland,_Oregon"
FIFA Women's World Cup,2003,United States vs Canada,2003-10-11,United States,Home Depot Center,https://en.wikipedia.org/wiki/Dignity_Health_Sports_Park,28000,Carson,"https://en.wikipedia.org/wiki/Carson,_California"
FIFA Women's World Cup,2003,Germany vs Sweden,2003-10-12,United States,Home Depot Center,https://en.wikipedia.org/wiki/Dignity_Health_Sports_Park,28000,Carson,"https://en.wikipedia.org/wiki/Carson,_California"
FIFA Women's World Cup,2007,Germany vs Argentina,2007-09-10,China,Hongkou Football Stadium,https://en.wikipedia.org/wiki/Hongkou_Football_Stadium,33000,Shanghai,https://en.wikipedia.org/wiki/Shanghai
FIFA Women's World Cup,2007,Japan vs England,2007-09-11,China,Hongkou Football Stadium,https://en.wikipedia.org/wiki/Hongkou_Football_Stadium,33000,Shanghai,https://en.wikipedia.org/wiki/Shanghai
FIFA Women's World Cup,2007,Nigeria vs Sweden,2007-09-11,China,Chengdu Sports Center,https://en.wikipedia.org/wiki/Chengdu_Sports_Centre,40000,Chengdu,https://en.wikipedia.org/wiki/Chengdu
FIFA Women's World Cup,2007,United States vs North Korea,2007-09-11,China,Chengdu Sports Center,https://en.wikipedia.org/wiki/Chengdu_Sports_Centre,40000,Chengdu,https://en.wikipedia.org/wiki/Chengdu
FIFA Women's World Cup,2007,China vs Denmark,2007-09-12,China,Wuhan Sports Center,https://en.wikipedia.org/wiki/Wuhan_Sports_Center,60000,Wuhan,https://en.wikipedia.org/wiki/Wuhan
FIFA Women's World Cup,2007,Ghana vs Australia,2007-09-12,China,Yellow Dragon Sports Center,https://en.wikipedia.org/wiki/Yellow_Dragon_Sports_Center,51000,Hangzhou,https://en.wikipedia.org/wiki/Hangzhou
FIFA Women's World Cup,2007,New Zealand vs Brazil,2007-09-12,China,Wuhan Sports Center,https://en.wikipedia.org/wiki/Wuhan_Sports_Center,60000,Wuhan,https://en.wikipedia.org/wiki/Wuhan
FIFA Women's World Cup,2007,Norway vs Canada,2007-09-12,China,Yellow Dragon Sports Center,https://en.wikipedia.org/wiki/Yellow_Dragon_Sports_Center,51000,Hangzhou,https://en.wikipedia.org/wiki/Hangzhou
FIFA Women's World Cup,2007,Argentina vs Japan,2007-09-14,China,Hongkou Football Stadium,https://en.wikipedia.org/wiki/Hongkou_Football_Stadium,33000,Shanghai,https://en.wikipedia.org/wiki/Shanghai
FIFA Women's World Cup,2007,England vs Germany,2007-09-14,China,Hongkou Football Stadium,https://en.wikipedia.org/wiki/Hongkou_Football_Stadium,33000,Shanghai,https://en.wikipedia.org/wiki/Shanghai
FIFA Women's World Cup,2007,North Korea vs Nigeria,2007-09-14,China,Chengdu Sports Center,https://en.wikipedia.org/wiki/Chengdu_Sports_Centre,40000,Chengdu,https://en.wikipedia.org/wiki/Chengdu
FIFA Women's World Cup,2007,Sweden vs United States,2007-09-14,China,Chengdu Sports Center,https://en.wikipedia.org/wiki/Chengdu_Sports_Centre,40000,Chengdu,https://en.wikipedia.org/wiki/Chengdu
FIFA Women's World Cup,2007,Australia vs Norway,2007-09-15,China,Yellow Dragon Sports Center,https://en.wikipedia.org/wiki/Yellow_Dragon_Sports_Center,51000,Hangzhou,https://en.wikipedia.org/wiki/Hangzhou
FIFA Women's World Cup,2007,Brazil vs China,2007-09-15,China,Wuhan Sports Center,https://en.wikipedia.org/wiki/Wuhan_Sports_Center,60000,Wuhan,https://en.wikipedia.org/wiki/Wuhan
FIFA Women's World Cup,2007,Canada vs Ghana,2007-09-15,China,Yellow Dragon Sports Center,https://en.wikipedia.org/wiki/Yellow_Dragon_Sports_Center,51000,Hangzhou,https://en.wikipedia.org/wiki/Hangzhou
FIFA Women's World Cup,2007,Denmark vs New Zealand,2007-09-15,China,Wuhan Sports Center,https://en.wikipedia.org/wiki/Wuhan_Sports_Center,60000,Wuhan,https://en.wikipedia.org/wiki/Wuhan
FIFA Women's World Cup,2007,England vs Argentina,2007-09-17,China,Chengdu Sports Center,https://en.wikipedia.org/wiki/Chengdu_Sports_Centre,40000,Chengdu,https://en.wikipedia.org/wiki/Chengdu
FIFA Women's World Cup,2007,Germany vs Japan,2007-09-17,China,Yellow Dragon Sports Center,https://en.wikipedia.org/wiki/Yellow_Dragon_Sports_Center,51000,Hangzhou,https://en.wikipedia.org/wiki/Hangzhou
FIFA Women's World Cup,2007,Nigeria vs United States,2007-09-18,China,Hongkou Football Stadium,https://en.wikipedia.org/wiki/Hongkou_Football_Stadium,33000,Shanghai,https://en.wikipedia.org/wiki/Shanghai
FIFA Women's World Cup,2007,North Korea vs Sweden,2007-09-18,China,Tianjin Olympic Center,https://en.wikipedia.org/wiki/Tianjin_Olympic_Center,60000,Tianjin,https://en.wikipedia.org/wiki/Tianjin
FIFA Women's World Cup,2007,Australia vs Canada,2007-09-20,China,Yellow Dragon Sports Center,https://en.wikipedia.org/wiki/Yellow_Dragon_Sports_Center,51000,Hangzhou,https://en.wikipedia.org/wiki/Hangzhou
FIFA Women's World Cup,2007,Brazil vs Denmark,2007-09-20,China,Yellow Dragon Sports Center,https://en.wikipedia.org/wiki/Yellow_Dragon_Sports_Center,51000,Hangzhou,https://en.wikipedia.org/wiki/Hangzhou
FIFA Women's World Cup,2007,China vs New Zealand,2007-09-20,China,Tianjin Olympic Center,https://en.wikipedia.org/wiki/Tianjin_Olympic_Center,60000,Tianjin,https://en.wikipedia.org/wiki/Tianjin
FIFA Women's World Cup,2007,Norway vs Ghana,2007-09-20,China,Yellow Dragon Sports Center,https://en.wikipedia.org/wiki/Yellow_Dragon_Sports_Center,51000,Hangzhou,https://en.wikipedia.org/wiki/Hangzhou
FIFA Women's World Cup,2007,Germany vs North Korea,2007-09-22,China,Wuhan Sports Center,https://en.wikipedia.org/wiki/Wuhan_Sports_Center,60000,Wuhan,https://en.wikipedia.org/wiki/Wuhan
FIFA Women's World Cup,2007,United States vs England,2007-09-22,China,Tianjin Olympic Center,https://en.wikipedia.org/wiki/Tianjin_Olympic_Center,60000,Tianjin,https://en.wikipedia.org/wiki/Tianjin
FIFA Women's World Cup,2007,Brazil vs Australia,2007-09-23,China,Tianjin Olympic Center,https://en.wikipedia.org/wiki/Tianjin_Olympic_Center,60000,Tianjin,https://en.wikipedia.org/wiki/Tianjin
FIFA Women's World Cup,2007,Norway vs China,2007-09-23,China,Wuhan Sports Center,https://en.wikipedia.org/wiki/Wuhan_Sports_Center,60000,Wuhan,https://en.wikipedia.org/wiki/Wuhan
FIFA Women's World Cup,2007,Germany vs Norway,2007-09-26,China,Tianjin Olympic Center,https://en.wikipedia.org/wiki/Tianjin_Olympic_Center,60000,Tianjin,https://en.wikipedia.org/wiki/Tianjin
FIFA Women's World Cup,2007,United States vs Brazil,2007-09-27,China,Yellow Dragon Sports Center,https://en.wikipedia.org/wiki/Yellow_Dragon_Sports_Center,51000,Hangzhou,https://en.wikipedia.org/wiki/Hangzhou
FIFA Women's World Cup,2007,Germany vs Brazil,2007-09-30,China,Hongkou Football Stadium,https://en.wikipedia.org/wiki/Hongkou_Football_Stadium,33000,Shanghai,https://en.wikipedia.org/wiki/Shanghai
FIFA Women's World Cup,2007,Norway vs United States,2007-09-30,China,Hongkou Football Stadium,https://en.wikipedia.org/wiki/Hongkou_Football_Stadium,33000,Shanghai,https://en.wikipedia.org/wiki/Shanghai
FIFA Women's World Cup,2011,Germany vs Canada,2011-06-26,Germany,Olympiastadion,https://en.wikipedia.org/wiki/Olympiastadion_(Berlin),74000,Berlin,https://en.wikipedia.org/wiki/Berlin
FIFA Women's World Cup,2011,Nigeria vs France,2011-06-26,Germany,Rhein-Neckar-Arena,https://en.wikipedia.org/wiki/Rhein-Neckar-Arena,30000,Sinsheim,https://en.wikipedia.org/wiki/Sinsheim
FIFA Women's World Cup,2011,Japan vs New Zealand,2011-06-27,Germany,Ruhrstadion,https://en.wikipedia.org/wiki/Ruhrstadion,21000,Bochum,https://en.wikipedia.org/wiki/Bochum
FIFA Women's World Cup,2011,Mexico vs England,2011-06-27,Germany,Volkswagen Arena,https://en.wikipedia.org/wiki/Volkswagen_Arena,26000,Wolfsburg,https://en.wikipedia.org/wiki/Wolfsburg
FIFA Women's World Cup,2011,Colombia vs Sweden,2011-06-28,Germany,BayArena,https://en.wikipedia.org/wiki/BayArena,30000,Leverkusen,https://en.wikipedia.org/wiki/Leverkusen
FIFA Women's World Cup,2011,United States vs North Korea,2011-06-28,Germany,Rudolf-Harbig-Stadion,https://en.wikipedia.org/wiki/Rudolf-Harbig-Stadion,26000,Dresden,https://en.wikipedia.org/wiki/Dresden
FIFA Women's World Cup,2011,Brazil vs Australia,2011-06-29,Germany,Borussia-Park,https://en.wikipedia.org/wiki/Borussia-Park,46000,Mönchengladbach,https://en.wikipedia.org/wiki/Mönchengladbach
FIFA Women's World Cup,2011,Norway vs Equatorial Guinea,2011-06-29,Germany,Impuls Arena,https://en.wikipedia.org/wiki/Impuls_Arena,25000,Augsburg,https://en.wikipedia.org/wiki/Augsburg
FIFA Women's World Cup,2011,Canada vs France,2011-06-30,Germany,Ruhrstadion,https://en.wikipedia.org/wiki/Ruhrstadion,21000,Bochum,https://en.wikipedia.org/wiki/Bochum
FIFA Women's World Cup,2011,Germany vs Nigeria,2011-06-30,Germany,Waldstadion,https://en.wikipedia.org/wiki/Waldstadion_(Frankfurt),49000,Frankfurt,https://en.wikipedia.org/wiki/Frankfurt
FIFA Women's World Cup,2011,Japan vs Mexico,2011-07-01,Germany,BayArena,https://en.wikipedia.org/wiki/BayArena,30000,Leverkusen,https://en.wikipedia.org/wiki/Leverkusen
FIFA Women's World Cup,2011,New Zealand vs England,2011-07-01,Germany,Rudolf-Harbig-Stadion,https://en.wikipedia.org/wiki/Rudolf-Harbig-Stadion,26000,Dresden,https://en.wikipedia.org/wiki/Dresden
FIFA Women's World Cup,2011,North Korea vs Sweden,2011-07-02,Germany,Impuls Arena,https://en.wikipedia.org/wiki/Impuls_Arena,25000,Augsburg,https://en.wikipedia.org/wiki/Augsburg
FIFA Women's World Cup,2011,United States vs Colombia,2011-07-02,Germany,Rhein-Neckar-Arena,https://en.wikipedia.org/wiki/Rhein-Neckar-Arena,30000,Sinsheim,https://en.wikipedia.org/wiki/Sinsheim
FIFA Women's World Cup,2011,Australia vs Equatorial Guinea,2011-07-03,Germany,Ruhrstadion,https://en.wikipedia.org/wiki/Ruhrstadion,21000,Bochum,https://en.wikipedia.org/wiki/Bochum
FIFA Women's World Cup,2011,Brazil vs Norway,2011-07-03,Germany,Volkswagen Arena,https://en.wikipedia.org/wiki/Volkswagen_Arena,26000,Wolfsburg,https://en.wikipedia.org/wiki/Wolfsburg
FIFA Women's World Cup,2011,Canada vs Nigeria,2011-07-05,Germany,Rudolf-Harbig-Stadion,https://en.wikipedia.org/wiki/Rudolf-Harbig-Stadion,26000,Dresden,https://en.wikipedia.org/wiki/Dresden
FIFA Women's World Cup,2011,England vs Japan,2011-07-05,Germany,Impuls Arena,https://en.wikipedia.org/wiki/Impuls_Arena,25000,Augsburg,https://en.wikipedia.org/wiki/Augsburg
FIFA Women's World Cup,2011,France vs Germany,2011-07-05,Germany,Borussia-Park,https://en.wikipedia.org/wiki/Borussia-Park,46000,Mönchengladbach,https://en.wikipedia.org/wiki/Mönchengladbach
FIFA Women's World Cup,2011,New Zealand vs Mexico,2011-07-05,Germany,Rhein-Neckar-Arena,https://en.wikipedia.org/wiki/Rhein-Neckar-Arena,30000,Sinsheim,https://en.wikipedia.org/wiki/Sinsheim
FIFA Women's World Cup,2011,Australia vs Norway,2011-07-06,Germany,BayArena,https://en.wikipedia.org/wiki/BayArena,30000,Leverkusen,https://en.wikipedia.org/wiki/Leverkusen
FIFA Women's World Cup,2011,Equatorial Guinea vs Brazil,2011-07-06,Germany,Waldstadion,https://en.wikipedia.org/wiki/Waldstadion_(Frankfurt),49000,Frankfurt,https://en.wikipedia.org/wiki/Frankfurt
FIFA Women's World Cup,2011,North Korea vs Colombia,2011-07-06,Germany,Ruhrstadion,https://en.wikipedia.org/wiki/Ruhrstadion,21000,Bochum,https://en.wikipedia.org/wiki/Bochum
FIFA Women's World Cup,2011,Sweden vs United States ,2011-07-06,Germany,Volkswagen Arena,https://en.wikipedia.org/wiki/Volkswagen_Arena,26000,Wolfsburg,https://en.wikipedia.org/wiki/Wolfsburg
FIFA Women's World Cup,2011,England vs France,2011-07-09,Germany,BayArena,https://en.wikipedia.org/wiki/BayArena,30000,Leverkusen,https://en.wikipedia.org/wiki/Leverkusen
FIFA Women's World Cup,2011,Germany vs Japan,2011-07-09,Germany,Volkswagen Arena,https://en.wikipedia.org/wiki/Volkswagen_Arena,26000,Wolfsburg,https://en.wikipedia.org/wiki/Wolfsburg
FIFA Women's World Cup,2011,Brazil vs United States,2011-07-10,Germany,Rudolf-Harbig-Stadion,https://en.wikipedia.org/wiki/Rudolf-Harbig-Stadion,26000,Dresden,https://en.wikipedia.org/wiki/Dresden
FIFA Women's World Cup,2011,Sweden vs Australia,2011-07-10,Germany,Impuls Arena,https://en.wikipedia.org/wiki/Impuls_Arena,25000,Augsburg,https://en.wikipedia.org/wiki/Augsburg
FIFA Women's World Cup,2011,France vs United States,2011-07-13,Germany,Borussia-Park,https://en.wikipedia.org/wiki/Borussia-Park,46000,Mönchengladbach,https://en.wikipedia.org/wiki/Mönchengladbach
FIFA Women's World Cup,2011,Japan vs Sweden,2011-07-13,Germany,Waldstadion,https://en.wikipedia.org/wiki/Waldstadion_(Frankfurt),49000,Frankfurt,https://en.wikipedia.org/wiki/Frankfurt
FIFA Women's World Cup,2011,Sweden vs France,2011-07-16,Germany,Rhein-Neckar-Arena,https://en.wikipedia.org/wiki/Rhein-Neckar-Arena,30000,Sinsheim,https://en.wikipedia.org/wiki/Sinsheim
FIFA Women's World Cup,2011,Japan vs United States,2011-07-17,Germany,Waldstadion,https://en.wikipedia.org/wiki/Waldstadion_(Frankfurt),49000,Frankfurt,https://en.wikipedia.org/wiki/Frankfurt
FIFA Women's World Cup,2015,Canada vs China,2015-06-06,Canada,Commonwealth Stadium,https://en.wikipedia.org/wiki/Commonwealth_Stadium_(Edmonton),56000,Edmonton,https://en.wikipedia.org/wiki/Edmonton
FIFA Women's World Cup,2015,New Zealand vs Netherlands,2015-06-06,Canada,Commonwealth Stadium,https://en.wikipedia.org/wiki/Commonwealth_Stadium_(Edmonton),56000,Edmonton,https://en.wikipedia.org/wiki/Edmonton
FIFA Women's World Cup,2015,Germany vs Ivory Coast,2015-06-07,Canada,TD Place Stadium,https://en.wikipedia.org/wiki/TD_Place_Stadium,24000,Ottawa,https://en.wikipedia.org/wiki/Ottawa
FIFA Women's World Cup,2015,Norway vs Thailand,2015-06-07,Canada,TD Place Stadium,https://en.wikipedia.org/wiki/TD_Place_Stadium,24000,Ottawa,https://en.wikipedia.org/wiki/Ottawa
FIFA Women's World Cup,2015,Cameroon vs Ecuador,2015-06-08,Canada,BC Place,https://en.wikipedia.org/wiki/BC_Place,54000,Vancouver,https://en.wikipedia.org/wiki/Vancouver
FIFA Women's World Cup,2015,Japan vs Switzerland,2015-06-08,Canada,BC Place,https://en.wikipedia.org/wiki/BC_Place,54000,Vancouver,https://en.wikipedia.org/wiki/Vancouver
FIFA Women's World Cup,2015,Sweden vs Nigeria,2015-06-08,Canada,Investors Group Field,https://en.wikipedia.org/wiki/Investors_Group_Field,33000,Winnipeg,https://en.wikipedia.org/wiki/Winnipeg
FIFA Women's World Cup,2015,United States vs Australia,2015-06-08,Canada,Investors Group Field,https://en.wikipedia.org/wiki/Investors_Group_Field,33000,Winnipeg,https://en.wikipedia.org/wiki/Winnipeg
FIFA Women's World Cup,2015,Brazil vs South Korea,2015-06-09,Canada,Olympic Stadium,https://en.wikipedia.org/wiki/Olympic_Stadium_(Montreal),56000,Montreal,https://en.wikipedia.org/wiki/Montreal
FIFA Women's World Cup,2015,Colombia vs Mexico,2015-06-09,Canada,Moncton Stadium,https://en.wikipedia.org/wiki/Moncton_Stadium,13000,Moncton,https://en.wikipedia.org/wiki/Moncton
FIFA Women's World Cup,2015,France vs England,2015-06-09,Canada,Moncton Stadium,https://en.wikipedia.org/wiki/Moncton_Stadium,13000,Moncton,https://en.wikipedia.org/wiki/Moncton
FIFA Women's World Cup,2015,Spain vs Costa Rica,2015-06-09,Canada,Olympic Stadium,https://en.wikipedia.org/wiki/Olympic_Stadium_(Montreal),56000,Montreal,https://en.wikipedia.org/wiki/Montreal
FIFA Women's World Cup,2015,Canada vs New Zealand,2015-06-11,Canada,Commonwealth Stadium,https://en.wikipedia.org/wiki/Commonwealth_Stadium_(Edmonton),56000,Edmonton,https://en.wikipedia.org/wiki/Edmonton
FIFA Women's World Cup,2015,China vs Netherlands,2015-06-11,Canada,Commonwealth Stadium,https://en.wikipedia.org/wiki/Commonwealth_Stadium_(Edmonton),56000,Edmonton,https://en.wikipedia.org/wiki/Edmonton
FIFA Women's World Cup,2015,Germany vs Norway,2015-06-11,Canada,TD Place Stadium,https://en.wikipedia.org/wiki/TD_Place_Stadium,24000,Ottawa,https://en.wikipedia.org/wiki/Ottawa
FIFA Women's World Cup,2015,Ivory Coast vs Thailand,2015-06-11,Canada,TD Place Stadium,https://en.wikipedia.org/wiki/TD_Place_Stadium,24000,Ottawa,https://en.wikipedia.org/wiki/Ottawa
FIFA Women's World Cup,2015,Australia vs Nigeria,2015-06-12,Canada,Investors Group Field,https://en.wikipedia.org/wiki/Investors_Group_Field,33000,Winnipeg,https://en.wikipedia.org/wiki/Winnipeg
FIFA Women's World Cup,2015,Japan vs Cameroon,2015-06-12,Canada,BC Place,https://en.wikipedia.org/wiki/BC_Place,54000,Vancouver,https://en.wikipedia.org/wiki/Vancouver
FIFA Women's World Cup,2015,Switzerland vs Ecuador,2015-06-12,Canada,BC Place,https://en.wikipedia.org/wiki/BC_Place,54000,Vancouver,https://en.wikipedia.org/wiki/Vancouver
FIFA Women's World Cup,2015,United States vs Sweden,2015-06-12,Canada,Investors Group Field,https://en.wikipedia.org/wiki/Investors_Group_Field,33000,Winnipeg,https://en.wikipedia.org/wiki/Winnipeg
FIFA Women's World Cup,2015,Brazil vs Spain,2015-06-13,Canada,Olympic Stadium,https://en.wikipedia.org/wiki/Olympic_Stadium_(Montreal),56000,Montreal,https://en.wikipedia.org/wiki/Montreal
FIFA Women's World Cup,2015,England vs Mexico,2015-06-13,Canada,Moncton Stadium,https://en.wikipedia.org/wiki/Moncton_Stadium,13000,Moncton,https://en.wikipedia.org/wiki/Moncton
FIFA Women's World Cup,2015,France vs Colombia,2015-06-13,Canada,Moncton Stadium,https://en.wikipedia.org/wiki/Moncton_Stadium,13000,Moncton,https://en.wikipedia.org/wiki/Moncton
FIFA Women's World Cup,2015,South Korea vs Costa Rica,2015-06-13,Canada,Olympic Stadium,https://en.wikipedia.org/wiki/Olympic_Stadium_(Montreal),56000,Montreal,https://en.wikipedia.org/wiki/Montreal
FIFA Women's World Cup,2015,China vs New Zealand,2015-06-15,Canada,Investors Group Field,https://en.wikipedia.org/wiki/Investors_Group_Field,33000,Winnipeg,https://en.wikipedia.org/wiki/Winnipeg
FIFA Women's World Cup,2015,Ivory Coast vs Norway,2015-06-15,Canada,Moncton Stadium,https://en.wikipedia.org/wiki/Moncton_Stadium,13000,Moncton,https://en.wikipedia.org/wiki/Moncton
FIFA Women's World Cup,2015,Netherlands vs Canada,2015-06-15,Canada,Olympic Stadium,https://en.wikipedia.org/wiki/Olympic_Stadium_(Montreal),56000,Montreal,https://en.wikipedia.org/wiki/Montreal
FIFA Women's World Cup,2015,Thailand vs Germany,2015-06-15,Canada,Investors Group Field,https://en.wikipedia.org/wiki/Investors_Group_Field,33000,Winnipeg,https://en.wikipedia.org/wiki/Winnipeg
FIFA Women's World Cup,2015,Australia vs Sweden,2015-06-16,Canada,Commonwealth Stadium,https://en.wikipedia.org/wiki/Commonwealth_Stadium_(Edmonton),56000,Edmonton,https://en.wikipedia.org/wiki/Edmonton
